Total Accesses:,7086622
Frames,Missees,Miss Rate
289,1013670,0.143040
290,1012553,0.142882
291,1011376,0.142716
292,1010262,0.142559
293,1009152,0.142402
294,1008040,0.142245
295,1006923,0.142088
296,1005825,0.141933
297,1004713,0.141776
298,1003577,0.141616
299,1002409,0.141451
300,1001295,0.141294
301,1000196,0.141139
302,999105,0.140985
303,997948,0.140821
304,996816,0.140662
305,995752,0.140512
306,994684,0.140361
307,993549,0.140201
308,992428,0.140042
309,991320,0.139886
310,990273,0.139738
311,989267,0.139596
312,988221,0.139449
313,987117,0.139293
314,986046,0.139142
315,984965,0.138989
316,983895,0.138838
317,982843,0.138690
318,981878,0.138554
319,980808,0.138403
320,979713,0.138248
321,978646,0.138098
322,977602,0.137950
323,976552,0.137802
324,975469,0.137649
325,974442,0.137504
326,973416,0.137360
327,972386,0.137214
328,971362,0.137070
329,970432,0.136939
330,969388,0.136791
331,968367,0.136647
332,967343,0.136503
333,966381,0.136367
334,965371,0.136224
335,964375,0.136084
336,963436,0.135951
337,962468,0.135815
338,961520,0.135681
339,960532,0.135542
340,959594,0.135409
341,958648,0.135276
342,957709,0.135143
343,956732,0.135005
344,955810,0.134875
345,954905,0.134748
346,953896,0.134605
347,952978,0.134476
348,952015,0.134340
349,951040,0.134202
350,950059,0.134064
351,949114,0.133930
352,948154,0.133795
353,947213,0.133662
354,946260,0.133528
355,945345,0.133399
356,944394,0.133264
357,943438,0.133129
358,942503,0.132997
359,941602,0.132870
360,940666,0.132738
361,939733,0.132607
362,938870,0.132485
363,937970,0.132358
364,937056,0.132229
365,936138,0.132099
366,935179,0.131964
367,934268,0.131835
368,933403,0.131713
369,932515,0.131588
370,931652,0.131466
371,930781,0.131343
372,929906,0.131220
373,929028,0.131096
374,928129,0.130969
375,927223,0.130841
376,926407,0.130726
377,925460,0.130593
378,924555,0.130465
379,923651,0.130337
380,922819,0.130220
381,921969,0.130100
382,921070,0.129973
383,920234,0.129855
384,919407,0.129738
385,918522,0.129614
386,917667,0.129493
387,916797,0.129370
388,915934,0.129248
389,915115,0.129133
390,914244,0.129010
391,913402,0.128891
392,912490,0.128762
393,911648,0.128644
394,910757,0.128518
395,909852,0.128390
396,908975,0.128266
397,908179,0.128154
398,907285,0.128028
399,906395,0.127902
400,905471,0.127772
401,904597,0.127649
402,903689,0.127520
403,902841,0.127401
404,901941,0.127274
405,901088,0.127153
406,900270,0.127038
407,899421,0.126918
408,898600,0.126802
409,897738,0.126681
410,896862,0.126557
411,896018,0.126438
412,895219,0.126325
413,894371,0.126206
414,893504,0.126083
415,892651,0.125963
416,891790,0.125841
417,890935,0.125721
418,890085,0.125601
419,889225,0.125479
420,888356,0.125357
421,887521,0.125239
422,886668,0.125119
423,885885,0.125008
424,885085,0.124895
425,884321,0.124787
426,883527,0.124675
427,882700,0.124559
428,881907,0.124447
429,881083,0.124330
430,880243,0.124212
431,879454,0.124101
432,878655,0.123988
433,877846,0.123874
434,877036,0.123759
435,876199,0.123641
436,875416,0.123531
437,874606,0.123416
438,873790,0.123301
439,872978,0.123187
440,872165,0.123072
441,871409,0.122965
442,870670,0.122861
443,869963,0.122761
444,869243,0.122660
445,868468,0.122550
446,867651,0.122435
447,866886,0.122327
448,866092,0.122215
449,865335,0.122108
450,864521,0.121993
451,863796,0.121891
452,862980,0.121776
453,862211,0.121667
454,861361,0.121547
455,860562,0.121435
456,859839,0.121333
457,859076,0.121225
458,858353,0.121123
459,857540,0.121008
460,856785,0.120902
461,856049,0.120798
462,855282,0.120690
463,854524,0.120583
464,853762,0.120475
465,853060,0.120376
466,852325,0.120272
467,851532,0.120160
468,850740,0.120049
469,849995,0.119944
470,849237,0.119837
471,848480,0.119730
472,847746,0.119626
473,847025,0.119525
474,846306,0.119423
475,845607,0.119324
476,844863,0.119219
477,844180,0.119123
478,843464,0.119022
479,842730,0.118918
480,842020,0.118818
481,841291,0.118715
482,840540,0.118609
483,839846,0.118511
484,839019,0.118395
485,838306,0.118294
486,837559,0.118189
487,836838,0.118087
488,836073,0.117979
489,835316,0.117872
490,834538,0.117762
491,833838,0.117664
492,833113,0.117561
493,832407,0.117462
494,831673,0.117358
495,830886,0.117247
496,830120,0.117139
497,829374,0.117034
498,828572,0.116921
499,827832,0.116816
500,827136,0.116718
501,826372,0.116610
502,825638,0.116507
503,824895,0.116402
504,824137,0.116295
505,823451,0.116198
506,822742,0.116098
507,822023,0.115996
508,821262,0.115889
509,820502,0.115782
510,819800,0.115683
511,819111,0.115586
512,818385,0.115483
513,817698,0.115386
514,816978,0.115285
515,816264,0.115184
516,815588,0.115088
517,814910,0.114993
518,814183,0.114890
519,813472,0.114790
520,812760,0.114689
521,812052,0.114589
522,811328,0.114487
523,810576,0.114381
524,809883,0.114283
525,809151,0.114180
526,808414,0.114076
527,807743,0.113981
528,807010,0.113878
529,806263,0.113773
530,805601,0.113679
531,804925,0.113584
532,804175,0.113478
533,803470,0.113378
534,802785,0.113282
535,802048,0.113178
536,801326,0.113076
537,800608,0.112975
538,799909,0.112876
539,799198,0.112776
540,798477,0.112674
541,797767,0.112574
542,797068,0.112475
543,796404,0.112381
544,795743,0.112288
545,795081,0.112195
546,794401,0.112099
547,793752,0.112007
548,793076,0.111912
549,792362,0.111811
550,791663,0.111712
551,790982,0.111616
552,790316,0.111522
553,789652,0.111429
554,788976,0.111333
555,788286,0.111236
556,787592,0.111138
557,786929,0.111044
558,786238,0.110947
559,785594,0.110856
560,784949,0.110765
561,784320,0.110676
562,783606,0.110575
563,782955,0.110484
564,782290,0.110390
565,781661,0.110301
566,781017,0.110210
567,780342,0.110115
568,779657,0.110018
569,779019,0.109928
570,778417,0.109843
571,777789,0.109755
572,777104,0.109658
573,776508,0.109574
574,775899,0.109488
575,775261,0.109398
576,774593,0.109304
577,773962,0.109215
578,773284,0.109119
579,772629,0.109026
580,771989,0.108936
581,771326,0.108843
582,770684,0.108752
583,770090,0.108668
584,769462,0.108580
585,768865,0.108495
586,768244,0.108408
587,767591,0.108315
588,766928,0.108222
589,766276,0.108130
590,765565,0.108030
591,764943,0.107942
592,764309,0.107852
593,763650,0.107759
594,763082,0.107679
595,762443,0.107589
596,761826,0.107502
597,761187,0.107412
598,760540,0.107321
599,759924,0.107234
600,759345,0.107152
601,758753,0.107068
602,758154,0.106984
603,757547,0.106898
604,756950,0.106814
605,756343,0.106728
606,755761,0.106646
607,755162,0.106562
608,754534,0.106473
609,753983,0.106395
