Total Accesses:,7086622
Frames,Missees,Miss Rate
1,4495517,0.634367
2,4157840,0.586717
3,3985544,0.562404
4,3853639,0.543791
5,3769430,0.531908
6,3680551,0.519366
7,3534416,0.498745
8,3291317,0.464441
9,3052627,0.430759
10,2837713,0.400432
11,2697853,0.380697
12,2598678,0.366702
13,2504523,0.353416
14,2401517,0.338880
15,2298363,0.324324
16,2205226,0.311182
17,2120172,0.299179
18,2039533,0.287800
19,1958598,0.276380
20,1879002,0.265148
21,1803423,0.254483
22,1734624,0.244774
23,1674172,0.236244
24,1622873,0.229005
25,1579792,0.222926
26,1543500,0.217805
27,1512747,0.213465
28,1486488,0.209760
29,1463988,0.206585
30,1443785,0.203734
31,1426097,0.201238
32,1410101,0.198981
33,1395448,0.196913
34,1381648,0.194966
35,1368820,0.193155
36,1356612,0.191433
37,1344720,0.189755
38,1333669,0.188195
39,1322928,0.186680
40,1312687,0.185235
41,1302707,0.183826
42,1292683,0.182412
43,1283030,0.181050
44,1273539,0.179710
45,1264198,0.178392
46,1255132,0.177113
47,1246363,0.175875
48,1237696,0.174652
49,1229239,0.173459
50,1221028,0.172300
51,1212759,0.171134
52,1204849,0.170017
53,1196914,0.168898
54,1189322,0.167826
55,1181787,0.166763
56,1174266,0.165702
57,1166870,0.164658
58,1159717,0.163649
59,1152449,0.162623
60,1145287,0.161613
61,1138329,0.160631
62,1131663,0.159690
63,1124840,0.158727
64,1118146,0.157783
65,1111616,0.156861
66,1105102,0.155942
67,1098767,0.155048
68,1092416,0.154152
69,1086162,0.153269
70,1080049,0.152407
71,1073940,0.151545
72,1067928,0.150696
73,1062064,0.149869
74,1056219,0.149044
75,1050472,0.148233
76,1044875,0.147443
77,1039305,0.146657
78,1033694,0.145866
79,1028298,0.145104
80,1023100,0.144371
81,1017790,0.143621
82,1012812,0.142919
83,1007646,0.142190
84,1002887,0.141518
85,998054,0.140836
86,993264,0.140160
87,988555,0.139496
88,983860,0.138833
89,979214,0.138178
90,974699,0.137541
91,970188,0.136904
92,965707,0.136272
93,961365,0.135659
94,957140,0.135063
95,952974,0.134475
96,948690,0.133871
97,944582,0.133291
98,940455,0.132709
99,936487,0.132149
100,932455,0.131580
101,928420,0.131010
102,924353,0.130436
103,920401,0.129879
104,916452,0.129321
105,912519,0.128766
106,908615,0.128216
107,904837,0.127682
108,901141,0.127161
109,897395,0.126632
110,893706,0.126112
111,889960,0.125583
112,886274,0.125063
113,882710,0.124560
114,879193,0.124064
115,875668,0.123566
116,872197,0.123077
117,868847,0.122604
118,865431,0.122122
119,862048,0.121644
120,858732,0.121176
121,855412,0.120708
122,852106,0.120241
123,848820,0.119778
124,845593,0.119322
125,842426,0.118876
126,839305,0.118435
127,836214,0.117999
128,833133,0.117564
129,830055,0.117130
130,827001,0.116699
131,823966,0.116271
132,820947,0.115845
133,818083,0.115440
134,815176,0.115030
135,812303,0.114625
136,809410,0.114217
137,806557,0.113814
138,803670,0.113407
139,800815,0.113004
140,798048,0.112613
141,795200,0.112211
142,792472,0.111826
143,789737,0.111441
144,786996,0.111054
145,784351,0.110681
146,781735,0.110311
147,779145,0.109946
148,776633,0.109591
149,774108,0.109235
150,771568,0.108877
151,769025,0.108518
152,766472,0.108158
153,763870,0.107790
154,761346,0.107434
155,758939,0.107095
156,756455,0.106744
157,754058,0.106406
158,751664,0.106068
159,749292,0.105733
160,746849,0.105389
161,744514,0.105059
162,742139,0.104724
163,739836,0.104399
164,737556,0.104077
165,735242,0.103751
166,733001,0.103434
167,730757,0.103118
168,728525,0.102803
169,726334,0.102494
170,724190,0.102191
171,721990,0.101881
172,719840,0.101577
173,717586,0.101259
174,715423,0.100954
175,713253,0.100648
176,711205,0.100359
177,709120,0.100065
178,707079,0.099777
179,705071,0.099493
180,703044,0.099207
181,701027,0.098923
182,698981,0.098634
183,696993,0.098353
184,694998,0.098072
185,692986,0.097788
186,691012,0.097509
187,688978,0.097222
188,687023,0.096946
189,685081,0.096672
190,683159,0.096401
191,681197,0.096124
192,679287,0.095855
193,677435,0.095593
194,675516,0.095323
195,673613,0.095054
196,671620,0.094773
197,669722,0.094505
198,667877,0.094245
199,666084,0.093992
200,664152,0.093719
201,662399,0.093472
202,660521,0.093207
203,658682,0.092947
204,656848,0.092688
205,655013,0.092430
206,653255,0.092181
207,651454,0.091927
208,649609,0.091667
209,647855,0.091419
210,646127,0.091176
211,644372,0.090928
212,642616,0.090680
213,640857,0.090432
214,639125,0.090188
215,637393,0.089943
216,635705,0.089705
217,634093,0.089477
218,632383,0.089236
219,630697,0.088998
220,629099,0.088773
221,627501,0.088547
222,625838,0.088313
223,624216,0.088084
224,622696,0.087869
225,621060,0.087638
226,619494,0.087417
227,617955,0.087200
228,616394,0.086980
229,614789,0.086753
230,613213,0.086531
231,611720,0.086320
232,610214,0.086108
233,608783,0.085906
234,607238,0.085688
235,605718,0.085473
236,604293,0.085272
237,602841,0.085067
238,601416,0.084866
239,599979,0.084664
240,598512,0.084457
241,597093,0.084256
242,595661,0.084054
243,594227,0.083852
244,592774,0.083647
245,591398,0.083453
246,589993,0.083254
247,588606,0.083059
248,587134,0.082851
249,585727,0.082652
250,584323,0.082454
251,582901,0.082254
252,581534,0.082061
253,580203,0.081873
254,578893,0.081688
255,577564,0.081501
256,576220,0.081311
257,574838,0.081116
258,573515,0.080929
259,572214,0.080746
260,570924,0.080564
261,569635,0.080382
262,568324,0.080197
263,566897,0.079995
264,565531,0.079803
265,564229,0.079619
266,562926,0.079435
267,561599,0.079248
268,560340,0.079070
269,559010,0.078882
270,557736,0.078703
271,556447,0.078521
272,555168,0.078340
273,553908,0.078162
274,552656,0.077986
275,551328,0.077798
276,549969,0.077607
277,548683,0.077425
278,547412,0.077246
279,546160,0.077069
280,544888,0.076890
281,543631,0.076712
282,542366,0.076534
283,541110,0.076357
284,539874,0.076182
285,538674,0.076013
286,537441,0.075839
287,536204,0.075664
288,534963,0.075489
289,533742,0.075317
290,532493,0.075141
291,531273,0.074968
292,530097,0.074802
293,528931,0.074638
294,527821,0.074481
295,526688,0.074321
296,525509,0.074155
297,524373,0.073995
298,523244,0.073835
299,522131,0.073678
300,521067,0.073528
301,519982,0.073375
302,518850,0.073215
303,517712,0.073055
304,516590,0.072897
305,515491,0.072741
306,514391,0.072586
307,513266,0.072427
308,512144,0.072269
309,511045,0.072114
310,509938,0.071958
311,508848,0.071804
312,507758,0.071650
313,506668,0.071496
314,505577,0.071342
315,504490,0.071189
316,503469,0.071045
317,502407,0.070895
318,501339,0.070744
319,500264,0.070593
320,499235,0.070448
321,498143,0.070293
322,497068,0.070142
323,496028,0.069995
324,495002,0.069850
325,493935,0.069700
326,492956,0.069561
327,491944,0.069419
328,490952,0.069279
329,489909,0.069132
330,488930,0.068993
331,487920,0.068851
332,486868,0.068702
333,485877,0.068563
334,484853,0.068418
335,483818,0.068272
336,482786,0.068126
337,481807,0.067988
338,480857,0.067854
339,479870,0.067715
340,478910,0.067579
341,477896,0.067436
342,476884,0.067294
343,475918,0.067157
344,474973,0.067024
345,473978,0.066883
346,472990,0.066744
347,471990,0.066603
348,470974,0.066460
349,469983,0.066320
350,469019,0.066184
351,468035,0.066045
352,467032,0.065903
353,466060,0.065766
354,465149,0.065638
355,464212,0.065505
356,463260,0.065371
357,462320,0.065238
358,461387,0.065107
359,460460,0.064976
360,459516,0.064843
361,458663,0.064722
362,457812,0.064602
363,456904,0.064474
364,456020,0.064349
365,455156,0.064227
366,454171,0.064089
367,453219,0.063954
368,452304,0.063825
369,451476,0.063708
370,450606,0.063585
371,449690,0.063456
372,448790,0.063329
373,447866,0.063199
374,446943,0.063069
375,446065,0.062945
376,445193,0.062822
377,444358,0.062704
378,443501,0.062583
379,442575,0.062452
380,441715,0.062331
381,440759,0.062196
382,439890,0.062073
383,439060,0.061956
384,438200,0.061835
385,437315,0.061710
386,436414,0.061583
387,435593,0.061467
388,434791,0.061354
389,433933,0.061233
390,433100,0.061115
391,432279,0.060999
392,431437,0.060880
393,430615,0.060764
394,429786,0.060648
395,428928,0.060526
396,428081,0.060407
397,427272,0.060293
398,426459,0.060178
399,425654,0.060064
400,424832,0.059948
401,424000,0.059831
402,423125,0.059708
403,422328,0.059595
404,421545,0.059485
405,420790,0.059378
406,419963,0.059261
407,419177,0.059150
408,418409,0.059042
409,417615,0.058930
410,416811,0.058817
411,415978,0.058699
412,415120,0.058578
413,414297,0.058462
414,413501,0.058350
415,412706,0.058237
416,411881,0.058121
417,411048,0.058003
418,410221,0.057887
419,409443,0.057777
420,408645,0.057664
421,407797,0.057545
422,407011,0.057434
423,406218,0.057322
424,405469,0.057216
425,404740,0.057113
426,403943,0.057001
427,403187,0.056894
428,402421,0.056786
429,401657,0.056678
430,400906,0.056572
431,400116,0.056461
432,399415,0.056362
433,398606,0.056248
434,397898,0.056148
435,397142,0.056041
436,396420,0.055939
437,395693,0.055837
438,394944,0.055731
439,394267,0.055635
440,393527,0.055531
441,392786,0.055426
442,392053,0.055323
443,391385,0.055229
444,390671,0.055128
445,389940,0.055025
446,389236,0.054925
447,388577,0.054832
448,387830,0.054727
449,387127,0.054628
450,386394,0.054524
451,385661,0.054421
452,384961,0.054322
453,384232,0.054219
454,383560,0.054125
455,382872,0.054027
456,382165,0.053928
457,381464,0.053829
458,380760,0.053729
459,380088,0.053635
460,379443,0.053544
461,378785,0.053451
462,378113,0.053356
463,377435,0.053260
464,376763,0.053165
465,376072,0.053068
466,375458,0.052981
467,374777,0.052885
468,374044,0.052782
469,373355,0.052684
470,372686,0.052590
471,372068,0.052503
472,371311,0.052396
473,370635,0.052301
474,369914,0.052199
475,369211,0.052100
476,368593,0.052013
477,367913,0.051917
478,367275,0.051827
479,366609,0.051733
480,365949,0.051639
481,365281,0.051545
482,364623,0.051452
483,363978,0.051361
484,363305,0.051266
485,362666,0.051176
486,361997,0.051082
487,361361,0.050992
488,360739,0.050904
489,360096,0.050813
490,359449,0.050722
491,358826,0.050634
492,358197,0.050546
493,357557,0.050455
494,356940,0.050368
495,356283,0.050275
496,355650,0.050186
497,355032,0.050099
498,354436,0.050015
499,353824,0.049928
500,353162,0.049835
501,352545,0.049748
502,351962,0.049666
503,351356,0.049580
504,350770,0.049497
505,350206,0.049418
506,349624,0.049336
507,349059,0.049256
508,348497,0.049177
509,347947,0.049099
510,347403,0.049022
511,346862,0.048946
512,346320,0.048870
513,345754,0.048790
514,345195,0.048711
515,344647,0.048633
516,344097,0.048556
517,343584,0.048483
518,343038,0.048406
519,342483,0.048328
520,341942,0.048252
521,341398,0.048175
522,340817,0.048093
523,340218,0.048008
524,339693,0.047934
525,339115,0.047853
526,338610,0.047782
527,338059,0.047704
528,337525,0.047628
529,337018,0.047557
530,336499,0.047484
531,335974,0.047410
532,335458,0.047337
533,334908,0.047259
534,334325,0.047177
535,333793,0.047102
536,333313,0.047034
537,332790,0.046960
538,332235,0.046882
539,331683,0.046804
540,331169,0.046732
541,330666,0.046661
542,330142,0.046587
543,329606,0.046511
544,329078,0.046437
545,328549,0.046362
546,327951,0.046277
547,327392,0.046199
548,326891,0.046128
549,326328,0.046048
550,325809,0.045975
551,325320,0.045906
552,324796,0.045832
553,324258,0.045756
554,323772,0.045688
555,323262,0.045616
556,322744,0.045543
557,322204,0.045467
558,321656,0.045389
559,321152,0.045318
560,320684,0.045252
561,320160,0.045178
562,319632,0.045104
563,319136,0.045034
564,318686,0.044970
565,318229,0.044906
566,317772,0.044841
567,317280,0.044772
568,316761,0.044698
569,316230,0.044624
570,315720,0.044552
571,315234,0.044483
572,314734,0.044412
573,314242,0.044343
574,313788,0.044279
575,313320,0.044213
576,312858,0.044148
577,312376,0.044080
578,311894,0.044012
579,311423,0.043945
580,310930,0.043876
581,310455,0.043809
582,309998,0.043744
583,309501,0.043674
584,309032,0.043608
585,308559,0.043541
586,308089,0.043475
587,307626,0.043409
588,307138,0.043341
589,306646,0.043271
590,306195,0.043207
591,305740,0.043143
592,305279,0.043078
593,304833,0.043015
594,304341,0.042946
595,303909,0.042885
596,303441,0.042819
597,303005,0.042757
598,302535,0.042691
599,302067,0.042625
600,301593,0.042558
601,301132,0.042493
602,300701,0.042432
603,300246,0.042368
604,299779,0.042302
605,299329,0.042239
606,298859,0.042172
607,298388,0.042106
608,297951,0.042044
609,297481,0.041978
610,297029,0.041914
611,296568,0.041849
612,296090,0.041782
613,295639,0.041718
614,295208,0.041657
615,294784,0.041597
616,294338,0.041534
617,293907,0.041473
618,293513,0.041418
619,293119,0.041362
620,292696,0.041303
621,292282,0.041244
622,291860,0.041185
623,291426,0.041123
624,290980,0.041060
625,290528,0.040997
626,290079,0.040933
627,289624,0.040869
628,289179,0.040806
629,288760,0.040747
630,288318,0.040685
631,287901,0.040626
632,287463,0.040564
633,287001,0.040499
634,286547,0.040435
635,286101,0.040372
636,285687,0.040314
637,285257,0.040253
638,284838,0.040194
639,284422,0.040135
640,283995,0.040075
641,283547,0.040012
642,283122,0.039952
643,282665,0.039887
644,282271,0.039832
645,281831,0.039769
646,281409,0.039710
647,280978,0.039649
648,280562,0.039590
649,280131,0.039530
650,279700,0.039469
651,279242,0.039404
652,278836,0.039347
653,278399,0.039285
654,277980,0.039226
655,277575,0.039169
656,277146,0.039108
657,276666,0.039041
658,276232,0.038979
659,275812,0.038920
660,275423,0.038865
661,274996,0.038805
662,274577,0.038746
663,274193,0.038692
664,273802,0.038636
665,273429,0.038584
666,273028,0.038527
667,272639,0.038472
668,272241,0.038416
669,271823,0.038357
670,271440,0.038303
671,271064,0.038250
672,270665,0.038194
673,270274,0.038139
674,269889,0.038084
675,269517,0.038032
676,269143,0.037979
677,268771,0.037927
678,268379,0.037871
679,267993,0.037817
680,267597,0.037761
681,267178,0.037702
682,266792,0.037647
683,266387,0.037590
684,266034,0.037540
685,265659,0.037487
686,265296,0.037436
687,264913,0.037382
688,264531,0.037328
689,264136,0.037272
690,263733,0.037216
691,263368,0.037164
692,262979,0.037109
693,262621,0.037059
694,262260,0.037008
695,261869,0.036953
696,261488,0.036899
697,261111,0.036846
698,260740,0.036793
699,260366,0.036740
700,260022,0.036692
701,259652,0.036640
702,259284,0.036588
